kepid;kepoi_name;kepler_name;koi_disposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_teq;koi_insol;koi_model_snr;koi_steff;koi_slogg;koi_srad;ra;dec;koi_kepmag
12268220;K07518.01;;FALSE POSITIVE;0;0;1;0;0;4.42158021;1.146;10.4532;61032;188.89;2565;10243.23;370.6;8026;3.65;3.461;296.49069;50.905861;11.425
12302391;K07519.01;;FALSE POSITIVE;0;0;1;0;0;25.32169873;0.954;4.45367;119590;56.62;655;43.39;673.3;6109;4.455;1.029;288.40378;51.073761;15.128
12306808;K07521.01;;FALSE POSITIVE;0;0;1;0;0;37.87848359;0.763;10.5972;222230;46.42;503;15.19;1157.6;5985;4.603;0.758;291.11057;51.058929;13.265
12351927;K07522.01;;FALSE POSITIVE;0;0;1;0;0;10.11614452;0.879;2.70314;58144;17.21;549;21.56;1144.8;4717;4.737;0.519;288.51062;51.162472;15.52
12353633;K07523.01;;FALSE POSITIVE;0;0;1;0;1;0.684496369;0.501;2.263;28.4;1.12;2913;17099.5;16.3;5800;3.866;2.053;289.5249;51.172005;13.181
12353720;K07524.01;;FALSE POSITIVE;0;0;1;0;0;1.953285321;1.312;1.67598;1520.3;151.56;2927;17363.68;237.7;6450;3.501;3.928;289.57025;51.125702;13.077
8565912;K07898.01;;FALSE POSITIVE;0;0;1;0;0;1.012174295;0.596;4.6617;323030;114.4;2737;13215.77;596;6987;4.096;1.716;294.10941;44.691078;14.712
2853828;K02896.02;;FALSE POSITIVE;;1;0;0;0;346.36642;0.45;14.94;148.2;1.57;314;2.3;14.3;6327;4.276;1.259;291.74017;38.014912;11.899
7008149;K02918.02;;FALSE POSITIVE;;0;0;1;0;0.51554111;;0.87;;;;;;;;;281.55936;42.520489;15.786
3458919;K06337.01;;FALSE POSITIVE;0;0;1;1;0;0.892061734;1.079;2.24307;75590;46.75;1724;2090.54;398.1;5561;4.512;0.855;295.14029;38.597542;13.815
3542573;K06338.01;;FALSE POSITIVE;0;0;1;0;1;3.471399214;1.014;5.07707;92285;89.62;1558;1390.76;3230.4;6026;4.101;1.689;290.85925;38.633808;12.161
3543270;K06339.01;;FALSE POSITIVE;0;0;1;0;0;4.176929219;0.984;5.2003;70355;31.35;938;183.08;187;5462;4.628;0.708;291.05762;38.64534;15.22
3544678;K06340.01;;FALSE POSITIVE;0;0;1;1;0;6.3762199;;2.24;;;;168.45;;;;;291.44281;38.623581;15.822
3556742;K06344.01;;FALSE POSITIVE;0;0;1;1;0;0.823014905;1.247;3.5426;850.5;22.17;1482;1136.75;130.5;4975;4.614;0.724;294.47253;38.67551;14.221
4917014;K06472.01;;FALSE POSITIVE;0;0;0;1;0;0.796815149;0.524;1.0727;55.9;10.23;5480;212663.45;4.8;4897;2.464;13.499;289.7692;40.021091;11.971
4931073;K06473.01;;FALSE POSITIVE;0;0;1;0;0;26.95123768;1.04;8.27486;86749;146.33;1082;324.38;1451.7;6675;3.748;2.747;293.82971;40.031189;11.957
4932691;K06474.01;;FALSE POSITIVE;0;0;1;0;0;18.11208877;0.982;6.7828;116630;96.62;1068;307.27;217.7;7323;4.167;1.722;294.24017;40.00745;13.627
4940201;K06476.01;;FALSE POSITIVE;0;0;1;0;0;4.408295716;1.159;3.62479;37964;35.68;942;186.23;386.1;5496;4.607;0.743;295.98352;40.061661;14.984
4946680;K06477.01;;FALSE POSITIVE;0;0;1;0;0;8.665259912;1.269;3.1088;1840.6;82.42;1378;852.84;181.4;6071;3.796;2.389;297.38254;40.02417;13.852
4947726;K06478.01;;FALSE POSITIVE;0;0;1;0;0;4.726086185;0.651;4.39793;181820;41.38;1032;267.96;1564.3;5873;4.547;0.863;297.61514;40.06081;15.181
4948863;K06479.01;;FALSE POSITIVE;0;0;1;0;0;8.643550046;1.076;3.1273;67299;38.21;779;87.16;849.3;5679;4.605;0.747;297.85007;40.068722;15.414
5529501;K06592.01;;FALSE POSITIVE;0;1;0;0;1;1.51945182;0.599;2.95;13.7;0.5;1901;3080.82;9.6;6168;4.25;1.307;290.4678;40.754238;12.585
5529560;K06593.01;;FALSE POSITIVE;0;0;0;1;1;0.759755409;0.455;2.734;70;0.91;2121;4773.08;15.9;6090;4.447;1.071;290.49057;40.722191;15.259
5530881;K06594.01;;FALSE POSITIVE;0;0;1;0;0;5.082523739;0.269;5.04732;276280;61.88;1266;606.33;5286.2;6507;4.343;1.145;290.92267;40.777359;13.508
5534476;K06595.01;;FALSE POSITIVE;0;1;0;0;1;1.02547271;0.651;1.996;27;0.94;2657;11800.82;10.9;6862;4.114;1.712;292.11362;40.792179;12.407
5534702;K06596.01;;FALSE POSITIVE;0;1;0;0;0;1.025465924;0.88;3.71841;152680;106.84;2710;12744.17;1120.8;6700;4.041;1.883;292.18344;40.707241;13.821
5535280;K06597.01;;FALSE POSITIVE;0;0;1;0;0;74.98529295;0.987;6.23451;105350;49.22;425;7.69;1754.8;5955;4.52;0.91;292.34787;40.733101;14.851
5553624;K06599.01;;FALSE POSITIVE;0;0;1;0;0;25.76205672;0.445;14.8694;447720;74.87;604;31.48;3469.5;5539;4.393;1.027;296.98712;40.77536;14.231
6543682;K06728.01;;FALSE POSITIVE;0;0;1;0;1;1.195516859;0.327;6.17216;513810;75.54;1715;2045.19;1153.4;5780;4.438;1;297.54327;41.951748;13.908
6545018;K06729.01;;FALSE POSITIVE;0;0;1;0;0;1.995728294;0.465;6.43532;251880;45.2;1409;928.82;1496.5;5807;4.455;0.861;297.81381;41.963051;13.748
